source	target	correlation
Terriglobus	Kingella	-0.0006108735491753215
Terriglobus	Neisseria	-0.0011901834696327362
Terriglobus	Bilophila	-0.005685689308580544
Terriglobus	Desulfovibrio	-0.0023553590180310354
Terriglobus	Campylobacter	-0.0009697875805885096
Terriglobus	Aeromonas	-0.0006108735491753206
Terriglobus	Citrobacter	-0.002470847708553406
Terriglobus	Cronobacter	-0.0007970386083753207
Terriglobus	Enterobacter	-0.001210628120181877
Terriglobus	Enterobacteriaceae_noname	-0.0009413285863113649
Terriglobus	Escherichia	-0.0062818467676440766
Terriglobus	Hafnia	-0.0007706360730452062
Terriglobus	Klebsiella	-0.0024737296282646287
Terriglobus	Morganella	-0.0016810814506667182
Terriglobus	Pantoea	-0.0031164573584009144
Terriglobus	Proteus	-0.002360133639966736
Terriglobus	Providencia	-0.0008136153008131534
Terriglobus	Rahnella	-0.0006108735491753212
Terriglobus	Raoultella	-0.0006208545716364705
Terriglobus	Serratia	-0.0006188932198293874
Terriglobus	Shigella	-0.0008874814812657529
Terriglobus	Yersinia	-0.0007940642968701339
Terriglobus	Actinobacillus	0.007046609484669381
Terriglobus	Aggregatibacter	-0.001094221896318958
Terriglobus	Haemophilus	0.0005982176171994336
Terriglobus	Acinetobacter	-0.0007358842589007431
Terriglobus	Enhydrobacter	-0.0006108735491753177
Terriglobus	Pseudomonas	-0.0017195344759100898
Terriglobus	Sinobacteraceae_unclassified	-0.001292570062864877
Terriglobus	Wohlfahrtiimonas	-0.0008113836525958219
Terriglobus	Brachyspira	-0.0009176299999919263
Terriglobus	Treponema	-0.0006108735491753222
Terriglobus	Fretibacterium	-0.0006108735491753217
Terriglobus	Jonquetella	-0.0006883155556615862
Terriglobus	Synergistes	-0.00202448207290133
Terriglobus	Ureaplasma	-0.0006108735491753191
Terriglobus	Akkermansia	-0.0058270816813943555
Terriglobus	Debaryomycetaceae_unclassified	-0.0008606669460648988
Terriglobus	Eremothecium	-0.0006108735491753182
Terriglobus	Nakaseomyces	-0.0010938488862798513
Terriglobus	Naumovozyma	-0.0010192868420973685
Terriglobus	Saccharomyces	-0.001891835940629804
Terriglobus	Saccharomycetaceae_unclassified	-0.0010564795977553755
Terriglobus	Enterocytozoon	-0.0006108735491753201
Terriglobus	Hpunalikevirus	-0.0006828497006591607
Terriglobus	Mulikevirus	-0.0006108735491753213
Terriglobus	Myoviridae_noname	-0.0006108735491753203
Terriglobus	PhiCD119likevirus	-0.0006613536921518639
Terriglobus	T4likevirus	-0.0009172902247529473
Terriglobus	Epsilon15likevirus	-0.0006496326181285597
Terriglobus	P22likevirus	-0.0006336597356305558
Terriglobus	Podoviridae_noname	-0.000832252387344176
Terriglobus	C2likevirus	-0.002308910208117424
Terriglobus	Lambdalikevirus	-0.0010887529089882188
Terriglobus	Siphoviridae_noname	-0.001997966275207853
Terriglobus	Tunalikevirus	-0.001044353349622011
Terriglobus	Roseolovirus	-0.0006167417174989405
Terriglobus	Simplexvirus	-0.0006108735491753193
Terriglobus	Mastadenovirus	-0.001049976111929596
Terriglobus	Anelloviridae_noname	-0.0008628274456070492
Terriglobus	Gyrovirus	-0.0013530785810779392
Terriglobus	Microvirus	-0.0006108735491753207
Terriglobus	Alphacryptovirus	-0.0006108735491753206
Terriglobus	Potyvirus	-0.0007186921614529342
Terriglobus	Alpharetrovirus	-0.000860596720623511
Terriglobus	Betaretrovirus	-0.0006108735491753227
Terriglobus	Gammaretrovirus	-0.0018777219962884755
Terriglobus	Retroviridae_noname	-0.0011149967087657946
Terriglobus	Viruses_noname	-0.001157133831953777
Actinobaculum	Methanobrevibacter	0.02321058319334263
Actinobaculum	Granulicella	-0.0030074315873794668
Actinobaculum	Terriglobus	-0.0006108735491753215
Actinobaculum	Actinobaculum	1.0
Actinobaculum	Actinomyces	-0.0013383363928425914
Actinobaculum	Varibaculum	0.2043618639199998
Actinobaculum	Brevibacterium	-0.0006291440387045919
Actinobaculum	Corynebacterium	-0.0008036914604115264
Actinobaculum	Brachybacterium	-0.0006108735491753198
Actinobaculum	Leifsonia	-0.0006108735491753231
Actinobaculum	Kocuria	-0.0006108735491753219
Actinobaculum	Micrococcus	-0.000690297041174858
Actinobaculum	Rothia	-0.0032563066637330555
Actinobaculum	Nocardioides	-0.0006108735491753213
Actinobaculum	Propionibacteriaceae_unclassified	-0.0009570103477147316
Actinobaculum	Propionibacterium	-0.001118301183077716
Actinobaculum	Alloscardovia	-0.0009459207128295076
Actinobaculum	Bifidobacterium	-0.0010549284758480126
Actinobaculum	Gardnerella	-0.0012412030666880461
Actinobaculum	Scardovia	-0.0015550279831022097
Actinobaculum	Adlercreutzia	-0.003175876310420127
Actinobaculum	Atopobium	-0.0006654291208042386
Actinobaculum	Collinsella	0.044274188955803984
Actinobaculum	Coriobacteriaceae_noname	-0.0012802859576642744
Actinobaculum	Eggerthella	-0.005496083937222141
Actinobaculum	Gordonibacter	-0.0020073185167910628
Actinobaculum	Olsenella	-0.0008234455026853687
Actinobaculum	Slackia	-0.0015408670038677846
Actinobaculum	Bacteroidetes_noname	-0.0008782669543099442
Actinobaculum	Bacteroides	0.0027652998563211734
Actinobaculum	Bacteroidales_noname	-0.006964461701735407
Actinobaculum	Barnesiella	-0.005659019257079611
Actinobaculum	Butyricimonas	-0.002089188551379207
Actinobaculum	Coprobacter	-0.0023825501893903734
Actinobaculum	Dysgonomonas	-0.0025852281996968235
Actinobaculum	Odoribacter	0.03218986190293647
Actinobaculum	Parabacteroides	-0.008613707735989204
Actinobaculum	Porphyromonas	0.05640247243895646
Actinobaculum	Alloprevotella	-0.0011845758096987174
Actinobaculum	Paraprevotella	0.0012724352140043847
Actinobaculum	Prevotella	-0.008051406303045242
Actinobaculum	Alistipes	-0.007803921303660078
Actinobaculum	Cellulophaga	-0.0019122887715785468
Actinobaculum	Pedobacter	-0.0018044242856927017
Actinobaculum	Chlorobium	-0.0008195121763836439
Actinobaculum	Arthrospira	-0.0006108735491753222
Actinobaculum	Deinococcus	-0.002998946708625301
Actinobaculum	Bacillus	-0.0006129564094489406
Actinobaculum	Gemella	-0.0006932776789635759
Actinobaculum	Staphylococcus	-0.0009078449898513411
Actinobaculum	Abiotrophia	-0.0007408070703642903
Actinobaculum	Aerococcus	-0.0007813371582295653
Actinobaculum	Facklamia	-0.0007358551441260244
Actinobaculum	Granulicatella	-0.0018664314573628485
Actinobaculum	Enterococcus	-0.0019085154812635132
Actinobaculum	Tetragenococcus	-0.0006108735491753221
Actinobaculum	Lactobacillus	-0.0016772304600953822
Actinobaculum	Pediococcus	-0.0008638448779242675
Actinobaculum	Leuconostoc	-0.0011917165155195045
Actinobaculum	Weissella	-0.0018124911885304708
Actinobaculum	Lactococcus	-0.001716385693806687
Actinobaculum	Streptococcus	-0.004045802699361587
Actinobaculum	Butyricicoccus	-0.0026452293834601775
Actinobaculum	Clostridiaceae_noname	-0.0050711122260327255
Actinobaculum	Clostridium	-0.003811739831971321
Actinobaculum	Clostridiales_Family_XIII_Incertae_Sedis_noname	-0.0007639511967201392
Actinobaculum	Clostridiales_Family_XIII_Incertae_Sedis_unclassified	-0.001675079209174153
Actinobaculum	Anaerococcus	0.853036418919358
Actinobaculum	Clostridiales_Family_XI_Incertae_Sedis_noname	0.358444775069258
Actinobaculum	Finegoldia	0.8628732572615999
Actinobaculum	Parvimonas	-0.0015104362801210808
Actinobaculum	Peptoniphilus	0.39562203348496433
Actinobaculum	Clostridiales_noname	0.0049661911528554445
Actinobaculum	Flavonifractor	0.011667539807514827
Actinobaculum	Pseudoflavonifractor	0.003888778632201739
Actinobaculum	Anaerofustis	-0.001669950321431256
Actinobaculum	Eubacterium	-0.01628014852483889
Actinobaculum	Anaerostipes	-0.006120897672586314
Actinobaculum	Blautia	-0.005015595763674289
Actinobaculum	Butyrivibrio	-0.0029805053423797266
Actinobaculum	Cellulosilyticum	-0.0006327386089701445
Actinobaculum	Coprococcus	0.001426737681105219
Actinobaculum	Dorea	-0.003990806286069222
Actinobaculum	Lachnospiraceae_noname	-0.0035396821246384295
Actinobaculum	Marvinbryantia	-0.0011281052110888676
Actinobaculum	Oribacterium	-0.0006108735491753212
Actinobaculum	Roseburia	-0.008159733482273848
Actinobaculum	Shuttleworthia	-0.0006108735491753219
Actinobaculum	Stomatobaculum	-0.0006108735491753203
Actinobaculum	Oscillibacter	0.005261199508388155
Actinobaculum	Peptostreptococcaceae_noname	-0.0017593442529279465
Actinobaculum	Peptostreptococcus	0.4380886658920683
Actinobaculum	Anaerotruncus	-0.008582524001696616
Actinobaculum	Faecalibacterium	-0.005343787119844186
Actinobaculum	Ruminococcaceae_noname	0.009350884605746712
Actinobaculum	Ruminococcus	0.0008265098939444193
Actinobaculum	Subdoligranulum	0.06820031713089977
Actinobaculum	Catenibacterium	-0.0027592778540976625
Actinobaculum	Coprobacillus	0.13704860379292122
Actinobaculum	Erysipelotrichaceae_noname	0.04063919355422507
Actinobaculum	Holdemania	3.0202083589412874e-05
Actinobaculum	Solobacterium	-0.0011087068711743329
Actinobaculum	Turicibacter	-0.002148901430184896
Actinobaculum	Acidaminococcaceae_unclassified	-0.0033793786255297527
Actinobaculum	Acidaminococcus	-0.0045215323781065625
Actinobaculum	Phascolarctobacterium	-0.005192313923246056
Actinobaculum	Anaeroglobus	-0.0008707954221246438
Actinobaculum	Dialister	-0.007976825334990053
Actinobaculum	Megamonas	-0.0033806915627807724
Actinobaculum	Megasphaera	-0.0034040357713093126
Actinobaculum	Mitsuokella	-0.001740717631204369
Actinobaculum	Selenomonas	-0.0006108735491753214
Actinobaculum	Veillonella	-0.006120381296025991
Actinobaculum	Fusobacterium	-0.001764260886283932
Actinobaculum	Leptotrichiaceae_unclassified	-0.00084178949326126
Actinobaculum	Bartonella	-0.0006108735491753227
Actinobaculum	Hyphomicrobiaceae_unclassified	-0.0006108735491753229
Actinobaculum	Paracoccus	-0.0006108735491753213
Actinobaculum	Bordetella	-0.0008275385274904997
Actinobaculum	Burkholderia	-0.0030930868663240304
Actinobaculum	Lautropia	-0.0008538480944719068
Actinobaculum	Burkholderiales_noname	-0.0035434627017046244
Actinobaculum	Comamonas	-0.001133658093120479
Actinobaculum	Oxalobacter	0.0009358148339030838
Actinobaculum	Parasutterella	0.0017443577263427225
Actinobaculum	Sutterella	-0.00727733956085649
Actinobaculum	Sutterellaceae_unclassified	-0.004641169954120725
Actinobaculum	Gallionellaceae_unclassified	-0.0014454240150963086
Actinobaculum	Chromobacterium	-0.0006108735491753209
Actinobaculum	Eikenella	-0.0011915877936297993
Actinobaculum	Kingella	-0.0006108735491753195
Actinobaculum	Neisseria	-0.0011901834696327381
Actinobaculum	Bilophila	-0.009992108084937995
Actinobaculum	Desulfovibrio	-0.002355359018031043
Actinobaculum	Campylobacter	-0.0009697875805885124
Actinobaculum	Aeromonas	-0.0006108735491753216
Actinobaculum	Citrobacter	-0.002470847708553405
Actinobaculum	Cronobacter	-0.0007970386083753217
Actinobaculum	Enterobacter	-0.0012106281201818788
Actinobaculum	Enterobacteriaceae_noname	-0.000941328586311366
Actinobaculum	Escherichia	0.0017813354925953293
Actinobaculum	Hafnia	-0.0007706360730452048
Actinobaculum	Klebsiella	-0.002473729628264628
Actinobaculum	Morganella	-0.0016810814506667195
Actinobaculum	Pantoea	-0.0031164573584009127
Actinobaculum	Proteus	-0.0023601336399667414
Actinobaculum	Providencia	-0.0008136153008131549
Actinobaculum	Rahnella	-0.0006108735491753228
Actinobaculum	Raoultella	-0.0006208545716364712
Actinobaculum	Serratia	-0.0006188932198293899
Actinobaculum	Shigella	-0.0008874814812657525
Actinobaculum	Yersinia	-0.0007940642968701342
Actinobaculum	Actinobacillus	-0.0027459569719853736
Actinobaculum	Aggregatibacter	-0.0010942218963189607
Actinobaculum	Haemophilus	-0.003880523521763214
Actinobaculum	Acinetobacter	-0.0007358842589007452
Actinobaculum	Enhydrobacter	-0.0006108735491753181
Actinobaculum	Pseudomonas	-0.0017195344759100915
Actinobaculum	Sinobacteraceae_unclassified	-0.001292570062864879
Actinobaculum	Wohlfahrtiimonas	-0.0008113836525958223
Actinobaculum	Brachyspira	-0.0009176299999919244
Actinobaculum	Treponema	-0.0006108735491753206
Actinobaculum	Fretibacterium	-0.0006108735491753219
Actinobaculum	Jonquetella	-0.0006883155556615864
Actinobaculum	Synergistes	-0.002024482072901334
Actinobaculum	Ureaplasma	-0.0006108735491753215
Actinobaculum	Akkermansia	-0.005827081681394377
Actinobaculum	Debaryomycetaceae_unclassified	-0.0008606669460648989
Actinobaculum	Eremothecium	-0.0006108735491753206
Actinobaculum	Nakaseomyces	-0.001093848886279848
Actinobaculum	Naumovozyma	-0.0010192868420973698
Actinobaculum	Saccharomyces	-0.0018918359406298122
Actinobaculum	Saccharomycetaceae_unclassified	-0.001056479597755375
Actinobaculum	Enterocytozoon	-0.0006108735491753208
Actinobaculum	Hpunalikevirus	-0.000682849700659161
Actinobaculum	Mulikevirus	-0.000610873549175324
Actinobaculum	Myoviridae_noname	-0.0006108735491753227
Actinobaculum	PhiCD119likevirus	-0.0006613536921518642
Actinobaculum	T4likevirus	-0.0009172902247529504
Actinobaculum	Epsilon15likevirus	-0.0006496326181285618
Actinobaculum	P22likevirus	-0.0006336597356305544
Actinobaculum	Podoviridae_noname	-0.0008322523873441791
Actinobaculum	C2likevirus	-0.0022741187494145624
Actinobaculum	Lambdalikevirus	-0.001088752908988221
Actinobaculum	Siphoviridae_noname	-0.0019979662752078525
Actinobaculum	Tunalikevirus	-0.001044353349622014
Actinobaculum	Roseolovirus	-0.0006167417174989424
Actinobaculum	Simplexvirus	-0.0006108735491753216
Actinobaculum	Mastadenovirus	-0.0010499761119296008
Actinobaculum	Anelloviridae_noname	-0.0008628274456070505
Actinobaculum	Gyrovirus	-0.0013530785810779381
Actinobaculum	Microvirus	-0.0006108735491753216
Actinobaculum	Alphacryptovirus	-0.0006108735491753222
Actinobaculum	Potyvirus	-0.0007186921614529326
Actinobaculum	Alpharetrovirus	-0.0008605967206235137
Actinobaculum	Betaretrovirus	-0.0006108735491753255
Actinobaculum	Gammaretrovirus	-0.0018777219962884805
Actinobaculum	Retroviridae_noname	-0.0011149967087657959
Actinobaculum	Viruses_noname	-0.0011571338319537818
Actinomyces	Methanobrevibacter	0.0022721074837281684
Actinomyces	Granulicella	-0.0065888515680667505
Actinomyces	Terriglobus	-0.0013383363928425923
Actinomyces	Actinobaculum	-0.0013383363928425914
Actinomyces	Actinomyces	1.0
Actinomyces	Varibaculum	-0.001273597336901137
Actinomyces	Brevibacterium	0.023597042005178002
Actinomyces	Corynebacterium	-0.0017452296154803365
Actinomyces	Brachybacterium	-0.0013383363928425875
Actinomyces	Leifsonia	-0.0013383363928425908
Actinomyces	Kocuria	-0.0013383363928425914
Actinomyces	Micrococcus	-0.0015123418804482063
Actinomyces	Rothia	0.020642308375768248
Actinomyces	Nocardioides	-0.001338336392842591
Actinomyces	Propionibacteriaceae_unclassified	-0.0018071304730425484
Actinomyces	Propionibacterium	-0.0009924015807858723
Actinomyces	Alloscardovia	0.44823769991440265
Actinomyces	Bifidobacterium	0.06442314400370179
Actinomyces	Gardnerella	-0.002719298023787391
Actinomyces	Scardovia	0.1870068224494594
Actinomyces	Adlercreutzia	-0.0056468136308480904
Actinomyces	Atopobium	-0.0014578598311087902
Actinomyces	Collinsella	0.050364407612958295
Actinomyces	Coriobacteriaceae_noname	-0.002804923036364203
Actinomyces	Eggerthella	0.0014727942278845653
Actinomyces	Gordonibacter	0.06492159921061039
Actinomyces	Olsenella	-0.0018040510761255762
Actinomyces	Slackia	-0.0033758187608393677
Actinomyces	Bacteroidetes_noname	-0.0019241570193550331
Actinomyces	Bacteroides	-0.06344118345658753
Actinomyces	Bacteroidales_noname	0.00244008113273097
Actinomyces	Barnesiella	-0.007365529646341191
Actinomyces	Butyricimonas	-0.004577112683296765
Actinomyces	Coprobacter	-0.005134973468769043
Actinomyces	Dysgonomonas	-0.005260539107051055
Actinomyces	Odoribacter	-0.018223391653976188
Actinomyces	Parabacteroides	-0.014891310667281553
Actinomyces	Porphyromonas	0.007033677905045984
Actinomyces	Alloprevotella	0.004821346912253676
Actinomyces	Paraprevotella	-0.004524255333369094
Actinomyces	Prevotella	0.0018708302512347437
Actinomyces	Alistipes	-0.0265388493025613
Actinomyces	Cellulophaga	-0.004189550619899747
Actinomyces	Pedobacter	-0.003953234990992313
Actinomyces	Chlorobium	-0.0017954337219421627
Actinomyces	Arthrospira	-0.0013383363928425923
Actinomyces	Deinococcus	-0.006570262414810891
Actinomyces	Bacillus	-0.001342899641176314
Actinomyces	Gemella	0.1935959642996967
Actinomyces	Staphylococcus	0.21359043483721435
Actinomyces	Abiotrophia	-0.0016230021150565213
Actinomyces	Aerococcus	-0.0017117977285978734
Actinomyces	Facklamia	0.00014175360441996893
Actinomyces	Granulicatella	0.2582202607953259
Actinomyces	Enterococcus	0.14397900481060813
Actinomyces	Tetragenococcus	-0.0013383363928425917
Actinomyces	Lactobacillus	0.08616548500816583
Actinomyces	Pediococcus	0.13427389923650895
Actinomyces	Leuconostoc	-0.0026108800828329387
Actinomyces	Weissella	-0.003970908418921676
Actinomyces	Lactococcus	-0.0009215886010075501
Actinomyces	Streptococcus	0.16003293498588994
Actinomyces	Butyricicoccus	-0.00576619267622294
Actinomyces	Clostridiaceae_noname	-0.010513859955826002
Actinomyces	Clostridium	-0.013127232481640947
Actinomyces	Clostridiales_Family_XIII_Incertae_Sedis_noname	-0.0016737075787722033
Actinomyces	Clostridiales_Family_XIII_Incertae_Sedis_unclassified	0.11915344687040513
Actinomyces	Anaerococcus	0.07775507748087879
Actinomyces	Clostridiales_Family_XI_Incertae_Sedis_noname	-0.0017298883364299524
Actinomyces	Finegoldia	0.04354200697280645
Actinomyces	Parvimonas	0.09912200361523918
Actinomyces	Peptoniphilus	0.15749064431153975
Actinomyces	Clostridiales_noname	-0.006651422295165359
Actinomyces	Flavonifractor	-0.011283954156658721
Actinomyces	Pseudoflavonifractor	-0.006205673733405601
Actinomyces	Anaerofustis	-0.003658621808765197
Actinomyces	Eubacterium	-0.01689241932808334
Actinomyces	Anaerostipes	-0.016128608226849372
Actinomyces	Blautia	-0.01290938847426718
Actinomyces	Butyrivibrio	-0.0026990797198484153
Actinomyces	Cellulosilyticum	-0.0013590153929756708
Actinomyces	Coprococcus	0.004743477791855054
Actinomyces	Dorea	-0.00624901647145637
